profile_id,strategy_id,scenario_id,month,income,expenses_and_existing_emi,home_emi,total_emi,liquid_savings,investment_value,outstanding_home_loan,home_owned,net_worth,monthly_cash_flow,breach_flag,breach_reason
P031,P031_delay_build,baseline,57,380000,213000,56421,74421,7762589,6965517,6126748,1,18601358,110579,0,
P031,P031_delay_build,baseline,58,380000,213000,56303,74303,7873285,7006149,6113981,1,18765454,110697,0,
P031,P031_delay_build,baseline,59,380000,213000,56185,74185,7984101,7047019,6101121,1,18929999,110815,0,
P031,P031_delay_build,baseline,60,380000,213000,57441,75441,8093660,7088126,6088167,1,19093619,109559,0,
P031,P031_delay_build,job_loss_6m,1,380000,213000,57441,75441,5109559,5029167,6500000,0,3638725,109559,0,
P031,P031_delay_build,job_loss_6m,2,380000,213000,57441,75441,5219118,5058503,6500000,0,3777621,109559,0,
P031,P031_delay_build,job_loss_6m,3,380000,213000,57441,75441,5328676,5088011,6500000,0,3916688,109559,0,
P031,P031_delay_build,job_loss_6m,4,380000,213000,57441,75441,5438235,5117691,6500000,0,4055927,109559,0,
P031,P031_delay_build,job_loss_6m,5,380000,213000,57441,75441,5547794,5147545,6500000,0,4195339,109559,0,
P031,P031_delay_build,job_loss_6m,6,380000,213000,57441,75441,5657353,5177572,6500000,0,4334925,109559,0,
P031,P031_delay_build,job_loss_6m,7,380000,213000,57441,75441,5766912,5207775,6500000,0,4474686,109559,0,
P031,P031_delay_build,job_loss_6m,8,380000,213000,57441,75441,5876470,5238153,6500000,0,4614624,109559,0,
P031,P031_delay_build,job_loss_6m,9,380000,213000,57441,75441,5986029,5268709,6500000,0,4754738,109559,0,
P031,P031_delay_build,job_loss_6m,10,380000,213000,57441,75441,6095588,5299443,6500000,0,4895031,109559,0,
P031,P031_delay_build,job_loss_6m,11,380000,213000,57441,75441,6205147,5330357,6500000,0,5035504,109559,0,
P031,P031_delay_build,job_loss_6m,12,380000,213000,57441,75441,6314706,5361450,6500000,0,5176156,109559,0,
P031,P031_delay_build,job_loss_6m,13,95000,213000,57441,75441,6139264,5392726,6500000,0,5031990,-175441,1,emi_affordability_limit
P031,P031_delay_build,job_loss_6m,14,95000,213000,57441,75441,5963823,5424183,6500000,0,4888006,-175441,1,emi_affordability_limit
P031,P031_delay_build,job_loss_6m,15,95000,213000,57441,75441,5788382,5455824,6500000,0,4744206,-175441,1,emi_affordability_limit
P031,P031_delay_build,job_loss_6m,16,95000,213000,57441,75441,5612941,5487650,6500000,0,4600591,-175441,1,emi_affordability_limit
P031,P031_delay_build,job_loss_6m,17,95000,213000,57441,75441,5437500,5519661,6500000,0,4457161,-175441,1,emi_affordability_limit
P031,P031_delay_build,job_loss_6m,18,95000,213000,57441,75441,5262058,5551859,6500000,0,4313918,-175441,1,emi_affordability_limit
P031,P031_delay_build,job_loss_6m,19,380000,213000,57441,75441,5371617,5584245,6500000,0,4455862,109559,0,
P031,P031_delay_build,job_loss_6m,20,380000,213000,57441,75441,5481176,5616820,6500000,0,4597996,109559,0,
P031,P031_delay_build,job_loss_6m,21,380000,213000,57441,75441,5590735,5649585,6500000,0,4740319,109559,0,
P031,P031_delay_build,job_loss_6m,22,380000,213000,57441,75441,5700294,5682540,6500000,0,4882834,109559,0,
P031,P031_delay_build,job_loss_6m,23,380000,213000,57441,75441,5809852,5715689,6500000,0,5025541,109559,0,
P031,P031_delay_build,job_loss_6m,24,380000,213000,57441,75441,5919411,5749030,6500000,0,5168441,109559,0,
P031,P031_delay_build,job_loss_6m,25,380000,213000,57352,75352,2529059,5782566,6489955,1,11821670,109648,0,
P031,P031_delay_build,job_loss_6m,26,380000,213000,57263,75263,2638796,5816298,6479836,1,11975258,109737,0,
P031,P031_delay_build,job_loss_6m,27,380000,213000,57173,75173,2748623,5850226,6469644,1,12129205,109827,0,
P031,P031_delay_build,job_loss_6m,28,380000,213000,57082,75082,2858541,5884352,6459377,1,12283516,109918,0,
P031,P031_delay_build,job_loss_6m,29,380000,213000,56991,74991,2968550,5918678,6449035,1,12438192,110009,0,
P031,P031_delay_build,job_loss_6m,30,380000,213000,56899,74899,3078651,5953203,6438618,1,12593236,110101,0,
P031,P031_delay_build,job_loss_6m,31,380000,213000,56806,74806,3188845,5987930,6428125,1,12748650,110194,0,
P031,P031_delay_build,job_loss_6m,32,380000,213000,56713,74713,3299132,6022860,6417556,1,12904437,110287,0,
P031,P031_delay_build,job_loss_6m,33,380000,213000,56619,74619,3409514,6057993,6406909,1,13060598,110381,0,
P031,P031_delay_build,job_loss_6m,34,380000,213000,56524,74524,3519990,6093332,6396185,1,13217137,110476,0,
P031,P031_delay_build,job_loss_6m,35,380000,213000,56428,74428,3630562,6128876,6385383,1,13374055,110572,0,
P031,P031_delay_build,job_loss_6m,36,380000,213000,57441,75441,3740121,6164628,6374502,1,13530247,109559,0,
P031,P031_delay_build,job_loss_6m,37,380000,213000,57342,75342,3849778,6200588,6363541,1,13686825,109658,0,
P031,P031_delay_build,job_loss_6m,38,380000,213000,57243,75243,3959535,6236758,6352501,1,13843793,109757,0,
P031,P031_delay_build,job_loss_6m,39,380000,213000,57143,75143,4069393,6273139,6341380,1,14001152,109857,0,
P031,P031_delay_build,job_loss_6m,40,380000,213000,57042,75042,4179351,6309733,6330178,1,14158905,109958,0,
P031,P031_delay_build,job_loss_6m,41,380000,213000,56940,74940,4289411,6346540,6318895,1,14317056,110060,0,
P031,P031_delay_build,job_loss_6m,42,380000,213000,56838,74838,4399573,6383561,6307529,1,14475605,110162,0,
P031,P031_delay_build,job_loss_6m,43,380000,213000,56735,74735,4509838,6420798,6296080,1,14634557,110265,0,
P031,P031_delay_build,job_loss_6m,44,380000,213000,56631,74631,4620208,6458253,6284548,1,14793913,110369,0,
P031,P031_delay_build,job_loss_6m,45,380000,213000,56526,74526,4730682,6495926,6272931,1,14953677,110474,0,
P031,P031_delay_build,job_loss_6m,46,380000,213000,56420,74420,4841261,6533819,6261230,1,15113850,110580,0,
P031,P031_delay_build,job_loss_6m,47,380000,213000,56314,74314,4951947,6571933,6249444,1,15274437,110686,0,
P031,P031_delay_build,job_loss_6m,48,380000,213000,57441,75441,5061506,6610269,6237571,1,15434204,109559,0,
P031,P031_delay_build,job_loss_6m,49,380000,213000,57331,75331,5171175,6648829,6225612,1,15594392,109669,0,
P031,P031_delay_build,job_loss_6m,50,380000,213000,57220,75220,5280955,6687614,6213566,1,15755002,109780,0,
P031,P031_delay_build,job_loss_6m,51,380000,213000,57108,75108,5390846,6726625,6201432,1,15916039,109892,0,
P031,P031_delay_build,job_loss_6m,52,380000,213000,56996,74996,5500850,6765864,6189210,1,16077504,110004,0,
P031,P031_delay_build,job_loss_6m,53,380000,213000,56882,74882,5610968,6805331,6176898,1,16239401,110118,0,
P031,P031_delay_build,job_loss_6m,54,380000,213000,56768,74768,5721200,6845029,6164497,1,16401732,110232,0,
P031,P031_delay_build,job_loss_6m,55,380000,213000,56653,74653,5831547,6884959,6152005,1,16564500,110347,0,
P031,P031_delay_build,job_loss_6m,56,380000,213000,56537,74537,5942009,6925121,6139423,1,16727707,110463,0,
P031,P031_delay_build,job_loss_6m,57,380000,213000,56421,74421,6052589,6965517,6126748,1,16891358,110579,0,
P031,P031_delay_build,job_loss_6m,58,380000,213000,56303,74303,6163285,7006149,6113981,1,17055454,110697,0,
P031,P031_delay_build,job_loss_6m,59,380000,213000,56185,74185,6274101,7047019,6101121,1,17219999,110815,0,
P031,P031_delay_build,job_loss_6m,60,380000,213000,57441,75441,6383660,7088126,6088167,1,17383619,109559,0,
P031,P031_delay_build,market_crash,1,380000,213000,57441,75441,5109559,5029167,6500000,0,3638725,109559,0,
P031,P031_delay_build,market_crash,2,380000,213000,57441,75441,5219118,5058503,6500000,0,3777621,109559,0,
P031,P031_delay_build,market_crash,3,380000,213000,57441,75441,5328676,5088011,6500000,0,3916688,109559,0,
P031,P031_delay_build,market_crash,4,380000,213000,57441,75441,5438235,5117691,6500000,0,4055927,109559,0,
P031,P031_delay_build,market_crash,5,380000,213000,57441,75441,5547794,5147545,6500000,0,4195339,109559,0,
P031,P031_delay_build,market_crash,6,380000,213000,57441,75441,5657353,5177572,6500000,0,4334925,109559,0,
P031,P031_delay_build,market_crash,7,380000,213000,57441,75441,5766912,5207775,6500000,0,4474686,109559,0,
P031,P031_delay_build,market_crash,8,380000,213000,57441,75441,5876470,5238153,6500000,0,4614624,109559,0,
P031,P031_delay_build,market_crash,9,380000,213000,57441,75441,5986029,5268709,6500000,0,4754738,109559,0,
P031,P031_delay_build,market_crash,10,380000,213000,57441,75441,6095588,3709610,6500000,0,3305198,109559,0,
P031,P031_delay_build,market_crash,11,380000,213000,57441,75441,6205147,3731250,6500000,0,3436397,109559,0,
P031,P031_delay_build,market_crash,12,380000,213000,57441,75441,6314706,3753015,6500000,0,3567721,109559,0,
P031,P031_delay_build,market_crash,13,380000,213000,57441,75441,6424264,3774908,6500000,0,3699172,109559,0,
P031,P031_delay_build,market_crash,14,380000,213000,57441,75441,6533823,3796928,6500000,0,3830751,109559,0,
P031,P031_delay_build,market_crash,15,380000,213000,57441,75441,6643382,3819077,6500000,0,3962459,109559,0,
P031,P031_delay_build,market_crash,16,380000,213000,57441,75441,6752941,3841355,6500000,0,4094296,109559,0,
P031,P031_delay_build,market_crash,17,380000,213000,57441,75441,6862500,3863763,6500000,0,4226262,109559,0,
P031,P031_delay_build,market_crash,18,380000,213000,57441,75441,6972058,3886301,6500000,0,4358360,109559,0,
P031,P031_delay_build,market_crash,19,380000,213000,57441,75441,7081617,3908971,6500000,0,4490589,109559,0,
P031,P031_delay_build,market_crash,20,380000,213000,57441,75441,7191176,3931774,6500000,0,4622950,109559,0,
P031,P031_delay_build,market_crash,21,380000,213000,57441,75441,7300735,3954709,6500000,0,4755444,109559,0,
P031,P031_delay_build,market_crash,22,380000,213000,57441,75441,7410294,3977778,6500000,0,4888072,109559,0,
P031,P031_delay_build,market_crash,23,380000,213000,57441,75441,7519852,4000982,6500000,0,5020834,109559,0,
P031,P031_delay_build,market_crash,24,380000,213000,57441,75441,7629411,4024321,6500000,0,5153732,109559,0,
P031,P031_delay_build,market_crash,25,380000,213000,57352,75352,4239059,4047796,6489955,1,11796901,109648,0,
P031,P031_delay_build,market_crash,26,380000,213000,57263,75263,4348796,4071408,6479836,1,11940368,109737,0,
P031,P031_delay_build,market_crash,27,380000,213000,57173,75173,4458623,4095158,6469644,1,12084138,109827,0,
P031,P031_delay_build,market_crash,28,380000,213000,57082,75082,4568541,4119047,6459377,1,12228211,109918,0,
P031,P031_delay_build,market_crash,29,380000,213000,56991,74991,4678550,4143074,6449035,1,12372589,110009,0,
P031,P031_delay_build,market_crash,30,380000,213000,56899,74899,4788651,4167242,6438618,1,12517275,110101,0,
P031,P031_delay_build,market_crash,31,380000,213000,56806,74806,4898845,4191551,6428125,1,12662271,110194,0,
P031,P031_delay_build,market_crash,32,380000,213000,56713,74713,5009132,4216002,6417556,1,12807579,110287,0,
P031,P031_delay_build,market_crash,33,380000,213000,56619,74619,5119514,4240595,6406909,1,12953200,110381,0,
P031,P031_delay_build,market_crash,34,380000,213000,56524,74524,5229990,4265332,6396185,1,13099137,110476,0,
P031,P031_delay_build,market_crash,35,380000,213000,56428,74428,5340562,4290213,6385383,1,13245392,110572,0,
P031,P031_delay_build,market_crash,36,380000,213000,57441,75441,5450121,4315240,6374502,1,13390858,109559,0,
P031,P031_delay_build,market_crash,37,380000,213000,57342,75342,5559778,4340412,6363541,1,13536649,109658,0,
P031,P031_delay_build,market_crash,38,380000,213000,57243,75243,5669535,4365731,6352501,1,13682765,109757,0,
P031,P031_delay_build,market_crash,39,380000,213000,57143,75143,5779393,4391198,6341380,1,13829210,109857,0,
P031,P031_delay_build,market_crash,40,380000,213000,57042,75042,5889351,4416813,6330178,1,13975986,109958,0,
P031,P031_delay_build,market_crash,41,380000,213000,56940,74940,5999411,4442578,6318895,1,14123094,110060,0,
P031,P031_delay_build,market_crash,42,380000,213000,56838,74838,6109573,4468493,6307529,1,14270537,110162,0,
P031,P031_delay_build,market_crash,43,380000,213000,56735,74735,6219838,4494559,6296080,1,14418318,110265,0,
P031,P031_delay_build,market_crash,44,380000,213000,56631,74631,6330208,4520777,6284548,1,14566437,110369,0,
P031,P031_delay_build,market_crash,45,380000,213000,56526,74526,6440682,4547148,6272931,1,14714899,110474,0,
P031,P031_delay_build,market_crash,46,380000,213000,56420,74420,6551261,4573673,6261230,1,14863705,110580,0,
P031,P031_delay_build,market_crash,47,380000,213000,56314,74314,6661947,4600353,6249444,1,15012857,110686,0,
P031,P031_delay_build,market_crash,48,380000,213000,57441,75441,6771506,4627189,6237571,1,15161123,109559,0,
P031,P031_delay_build,market_crash,49,380000,213000,57331,75331,6881175,4654181,6225612,1,15309743,109669,0,
P031,P031_delay_build,market_crash,50,380000,213000,57220,75220,6990955,4681330,6213566,1,15458718,109780,0,
P031,P031_delay_build,market_crash,51,380000,213000,57108,75108,7100846,4708638,6201432,1,15608052,109892,0,
P031,P031_delay_build,market_crash,52,380000,213000,56996,74996,7210850,4736105,6189210,1,15757745,110004,0,
P031,P031_delay_build,market_crash,53,380000,213000,56882,74882,7320968,4763732,6176898,1,15907802,110118,0,
P031,P031_delay_build,market_crash,54,380000,213000,56768,74768,7431200,4791520,6164497,1,16058223,110232,0,
P031,P031_delay_build,market_crash,55,380000,213000,56653,74653,7541547,4819471,6152005,1,16209012,110347,0,
P031,P031_delay_build,market_crash,56,380000,213000,56537,74537,7652009,4847585,6139423,1,16360171,110463,0,
P031,P031_delay_build,market_crash,57,380000,213000,56421,74421,7762589,4875862,6126748,1,16511703,110579,0,
P031,P031_delay_build,market_crash,58,380000,213000,56303,74303,7873285,4904305,6113981,1,16663609,110697,0,
P031,P031_delay_build,market_crash,59,380000,213000,56185,74185,7984101,4932913,6101121,1,16815893,110815,0,
P031,P031_delay_build,market_crash,60,380000,213000,57441,75441,8093660,4961688,6088167,1,16967181,109559,0,
P031,P031_delay_build,medical_emergency,1,380000,213000,57441,75441,5109559,5029167,6500000,0,3638725,109559,0,
P031,P031_delay_build,medical_emergency,2,380000,213000,57441,75441,5219118,5058503,6500000,0,3777621,109559,0,
P031,P031_delay_build,medical_emergency,3,380000,213000,57441,75441,5328676,5088011,6500000,0,3916688,109559,0,
P031,P031_delay_build,medical_emergency,4,380000,213000,57441,75441,5438235,5117691,6500000,0,4055927,109559,0,
P031,P031_delay_build,medical_emergency,5,380000,213000,57441,75441,5547794,5147545,6500000,0,4195339,109559,0,
P031,P031_delay_build,medical_emergency,6,380000,213000,57441,75441,5657353,5177572,6500000,0,4334925,109559,0,
P031,P031_delay_build,medical_emergency,7,380000,213000,57441,75441,5766912,5207775,6500000,0,4474686,109559,0,
P031,P031_delay_build,medical_emergency,8,380000,213000,57441,75441,5876470,5238153,6500000,0,4614624,109559,0,
P031,P031_delay_build,medical_emergency,9,380000,213000,57441,75441,5986029,5268709,6500000,0,4754738,109559,0,
P031,P031_delay_build,medical_emergency,10,380000,213000,57441,75441,6095588,5299443,6500000,0,4895031,109559,0,
P031,P031_delay_build,medical_emergency,11,380000,213000,57441,75441,6205147,5330357,6500000,0,5035504,109559,0,
P031,P031_delay_build,medical_emergency,12,380000,213000,57441,75441,6314706,5361450,6500000,0,5176156,109559,0,
P031,P031_delay_build,medical_emergency,13,380000,213000,57441,75441,6424264,5392726,6500000,0,5316990,109559,0,
P031,P031_delay_build,medical_emergency,14,380000,213000,57441,75441,6533823,5424183,6500000,0,5458006,109559,0,
P031,P031_delay_build,medical_emergency,15,380000,213000,57441,75441,6643382,5455824,6500000,0,5599206,109559,0,
P031,P031_delay_build,medical_emergency,16,380000,213000,57441,75441,6752941,5487650,6500000,0,5740591,109559,0,
P031,P031_delay_build,medical_emergency,17,380000,213000,57441,75441,6862500,5519661,6500000,0,5882161,109559,0,
P031,P031_delay_build,medical_emergency,18,380000,1063000,57441,75441,6122058,5551859,6500000,0,5173918,-740441,0,
P031,P031_delay_build,medical_emergency,19,380000,213000,57441,75441,6231617,5584245,6500000,0,5315862,109559,0,
P031,P031_delay_build,medical_emergency,20,380000,213000,57441,75441,6341176,5616820,6500000,0,5457996,109559,0,
P031,P031_delay_build,medical_emergency,21,380000,213000,57441,75441,6450735,5649585,6500000,0,5600319,109559,0,
P031,P031_delay_build,medical_emergency,22,380000,213000,57441,75441,6560294,5682540,6500000,0,5742834,109559,0,
P031,P031_delay_build,medical_emergency,23,380000,213000,57441,75441,6669852,5715689,6500000,0,5885541,109559,0,
P031,P031_delay_build,medical_emergency,24,380000,213000,57441,75441,6779411,5749030,6500000,0,6028441,109559,0,
P031,P031_delay_build,medical_emergency,25,380000,213000,57352,75352,3389059,5782566,6489955,1,12681670,109648,0,
P031,P031_delay_build,medical_emergency,26,380000,213000,57263,75263,3498796,5816298,6479836,1,12835258,109737,0,
P031,P031_delay_build,medical_emergency,27,380000,213000,57173,75173,3608623,5850226,6469644,1,12989205,109827,0,
P031,P031_delay_build,medical_emergency,28,380000,213000,57082,75082,3718541,5884352,6459377,1,13143516,109918,0,
P031,P031_delay_build,medical_emergency,29,380000,213000,56991,74991,3828550,5918678,6449035,1,13298192,110009,0,
P031,P031_delay_build,medical_emergency,30,380000,213000,56899,74899,3938651,5953203,6438618,1,13453236,110101,0,
P031,P031_delay_build,medical_emergency,31,380000,213000,56806,74806,4048845,5987930,6428125,1,13608650,110194,0,
P031,P031_delay_build,medical_emergency,32,380000,213000,56713,74713,4159132,6022860,6417556,1,13764437,110287,0,
P031,P031_delay_build,medical_emergency,33,380000,213000,56619,74619,4269514,6057993,6406909,1,13920598,110381,0,
P031,P031_delay_build,medical_emergency,34,380000,213000,56524,74524,4379990,6093332,6396185,1,14077137,110476,0,
P031,P031_delay_build,medical_emergency,35,380000,213000,56428,74428,4490562,6128876,6385383,1,14234055,110572,0,
P031,P031_delay_build,medical_emergency,36,380000,213000,57441,75441,4600121,6164628,6374502,1,14390247,109559,0,
P031,P031_delay_build,medical_emergency,37,380000,213000,57342,75342,4709778,6200588,6363541,1,14546825,109658,0,
P031,P031_delay_build,medical_emergency,38,380000,213000,57243,75243,4819535,6236758,6352501,1,14703793,109757,0,
P031,P031_delay_build,medical_emergency,39,380000,213000,57143,75143,4929393,6273139,6341380,1,14861152,109857,0,
P031,P031_delay_build,medical_emergency,40,380000,213000,57042,75042,5039351,6309733,6330178,1,15018905,109958,0,
P031,P031_delay_build,medical_emergency,41,380000,213000,56940,74940,5149411,6346540,6318895,1,15177056,110060,0,
P031,P031_delay_build,medical_emergency,42,380000,213000,56838,74838,5259573,6383561,6307529,1,15335605,110162,0,
P031,P031_delay_build,medical_emergency,43,380000,213000,56735,74735,5369838,6420798,6296080,1,15494557,110265,0,
P031,P031_delay_build,medical_emergency,44,380000,213000,56631,74631,5480208,6458253,6284548,1,15653913,110369,0,
P031,P031_delay_build,medical_emergency,45,380000,213000,56526,74526,5590682,6495926,6272931,1,15813677,110474,0,
P031,P031_delay_build,medical_emergency,46,380000,213000,56420,74420,5701261,6533819,6261230,1,15973850,110580,0,
P031,P031_delay_build,medical_emergency,47,380000,213000,56314,74314,5811947,6571933,6249444,1,16134437,110686,0,
P031,P031_delay_build,medical_emergency,48,380000,213000,57441,75441,5921506,6610269,6237571,1,16294204,109559,0,
P031,P031_delay_build,medical_emergency,49,380000,213000,57331,75331,6031175,6648829,6225612,1,16454392,109669,0,
P031,P031_delay_build,medical_emergency,50,380000,213000,57220,75220,6140955,6687614,6213566,1,16615002,109780,0,
P031,P031_delay_build,medical_emergency,51,380000,213000,57108,75108,6250846,6726625,6201432,1,16776039,109892,0,
P031,P031_delay_build,medical_emergency,52,380000,213000,56996,74996,6360850,6765864,6189210,1,16937504,110004,0,
P031,P031_delay_build,medical_emergency,53,380000,213000,56882,74882,6470968,6805331,6176898,1,17099401,110118,0,
P031,P031_delay_build,medical_emergency,54,380000,213000,56768,74768,6581200,6845029,6164497,1,17261732,110232,0,
P031,P031_delay_build,medical_emergency,55,380000,213000,56653,74653,6691547,6884959,6152005,1,17424500,110347,0,
P031,P031_delay_build,medical_emergency,56,380000,213000,56537,74537,6802009,6925121,6139423,1,17587707,110463,0,
P031,P031_delay_build,medical_emergency,57,380000,213000,56421,74421,6912589,6965517,6126748,1,17751358,110579,0,
P031,P031_delay_build,medical_emergency,58,380000,213000,56303,74303,7023285,7006149,6113981,1,17915454,110697,0,
P031,P031_delay_build,medical_emergency,59,380000,213000,56185,74185,7134101,7047019,6101121,1,18079999,110815,0,
P031,P031_delay_build,medical_emergency,60,380000,213000,57441,75441,7243660,7088126,6088167,1,18243619,109559,0,
P031,P031_delay_build,rate_hike,1,380000,213000,57441,75441,5109559,5029167,6500000,0,3638725,109559,0,
P031,P031_delay_build,rate_hike,2,380000,213000,57441,75441,5219118,5058503,6500000,0,3777621,109559,0,
P031,P031_delay_build,rate_hike,3,380000,213000,57441,75441,5328676,5088011,6500000,0,3916688,109559,0,
P031,P031_delay_build,rate_hike,4,380000,213000,57441,75441,5438235,5117691,6500000,0,4055927,109559,0,
P031,P031_delay_build,rate_hike,5,380000,213000,57441,75441,5547794,5147545,6500000,0,4195339,109559,0,
P031,P031_delay_build,rate_hike,6,380000,213000,57441,75441,5657353,5177572,6500000,0,4334925,109559,0,
P031,P031_delay_build,rate_hike,7,380000,213000,57441,75441,5766912,5207775,6500000,0,4474686,109559,0,
P031,P031_delay_build,rate_hike,8,380000,213000,57441,75441,5876470,5238153,6500000,0,4614624,109559,0,
P031,P031_delay_build,rate_hike,9,380000,213000,57441,75441,5986029,5268709,6500000,0,4754738,109559,0,
P031,P031_delay_build,rate_hike,10,380000,213000,57441,75441,6095588,5299443,6500000,0,4895031,109559,0,
P031,P031_delay_build,rate_hike,11,380000,213000,57441,75441,6205147,5330357,6500000,0,5035504,109559,0,
P031,P031_delay_build,rate_hike,12,380000,213000,57441,75441,6314706,5361450,6500000,0,5176156,109559,0,
P031,P031_delay_build,rate_hike,13,380000,213000,57441,75441,6424264,5392726,6500000,0,5316990,109559,0,
P031,P031_delay_build,rate_hike,14,380000,213000,57441,75441,6533823,5424183,6500000,0,5458006,109559,0,
P031,P031_delay_build,rate_hike,15,380000,213000,65990,83990,6634833,5455824,6500000,0,5590658,101010,0,
P031,P031_delay_build,rate_hike,16,380000,213000,65990,83990,6735843,5487650,6500000,0,5723493,101010,0,
P031,P031_delay_build,rate_hike,17,380000,213000,65990,83990,6836854,5519661,6500000,0,5856515,101010,0,
P031,P031_delay_build,rate_hike,18,380000,213000,65990,83990,6937864,5551859,6500000,0,5989723,101010,0,
P031,P031_delay_build,rate_hike,19,380000,213000,65990,83990,7038874,5584245,6500000,0,6123119,101010,0,
P031,P031_delay_build,rate_hike,20,380000,213000,65990,83990,7139884,5616820,6500000,0,6256704,101010,0,
P031,P031_delay_build,rate_hike,21,380000,213000,65990,83990,7240894,5649585,6500000,0,6390479,101010,0,
P031,P031_delay_build,rate_hike,22,380000,213000,65990,83990,7341904,5682540,6500000,0,6524445,101010,0,
P031,P031_delay_build,rate_hike,23,380000,213000,65990,83990,7442914,5715689,6500000,0,6658603,101010,0,
P031,P031_delay_build,rate_hike,24,380000,213000,65990,83990,7543924,5749030,6500000,0,6792955,101010,0,
P031,P031_delay_build,rate_hike,25,380000,213000,65911,83911,4145013,5782566,6492239,1,13435340,101089,0,
P031,P031_delay_build,rate_hike,26,380000,213000,65832,83832,4246182,5816298,6484409,1,13578070,101168,0,
P031,P031_delay_build,rate_hike,27,380000,213000,65751,83751,4347430,5850226,6476509,1,13721148,101249,0,
P031,P031_delay_build,rate_hike,28,380000,213000,65670,83670,4448760,5884352,6468538,1,13864575,101330,0,
P031,P031_delay_build,rate_hike,29,380000,213000,65589,83589,4550171,5918678,6460495,1,14008354,101411,0,
P031,P031_delay_build,rate_hike,30,380000,213000,65506,83506,4651665,5953203,6452380,1,14152488,101494,0,
P031,P031_delay_build,rate_hike,31,380000,213000,65423,83423,4753241,5987930,6444193,1,14296979,101577,0,
P031,P031_delay_build,rate_hike,32,380000,213000,65339,83339,4854902,6022860,6435932,1,14441830,101661,0,
P031,P031_delay_build,rate_hike,33,380000,213000,65255,83255,4956647,6057993,6427598,1,14587043,101745,0,
P031,P031_delay_build,rate_hike,34,380000,213000,65169,83169,5058478,6093332,6419188,1,14732621,101831,0,
P031,P031_delay_build,rate_hike,35,380000,213000,65083,83083,5160394,6128876,6410704,1,14878567,101917,0,
P031,P031_delay_build,rate_hike,36,380000,213000,65990,83990,5261404,6164628,6402143,1,15023889,101010,0,
P031,P031_delay_build,rate_hike,37,380000,213000,65901,83901,5362504,6200588,6393506,1,15169586,101099,0,
P031,P031_delay_build,rate_hike,38,380000,213000,65811,83811,5463693,6236758,6384791,1,15315660,101189,0,
P031,P031_delay_build,rate_hike,39,380000,213000,65720,83720,5564972,6273139,6375998,1,15462113,101280,0,
P031,P031_delay_build,rate_hike,40,380000,213000,65629,83629,5666343,6309733,6367127,1,15608949,101371,0,
P031,P031_delay_build,rate_hike,41,380000,213000,65537,83537,5767806,6346540,6358176,1,15756170,101463,0,
P031,P031_delay_build,rate_hike,42,380000,213000,65444,83444,5869363,6383561,6349144,1,15903780,101556,0,
P031,P031_delay_build,rate_hike,43,380000,213000,65350,83350,5971013,6420798,6340032,1,16051779,101650,0,
P031,P031_delay_build,rate_hike,44,380000,213000,65255,83255,6072758,6458253,6330838,1,16200173,101745,0,
P031,P031_delay_build,rate_hike,45,380000,213000,65159,83159,6174599,6495926,6321562,1,16348963,101841,0,
P031,P031_delay_build,rate_hike,46,380000,213000,65063,83063,6276536,6533819,6312203,1,16498152,101937,0,
P031,P031_delay_build,rate_hike,47,380000,213000,64965,82965,6378571,6571933,6302760,1,16647744,102035,0,
P031,P031_delay_build,rate_hike,48,380000,213000,65990,83990,6479581,6610269,6293232,1,16796618,101010,0,
P031,P031_delay_build,rate_hike,49,380000,213000,65889,83889,6580692,6648829,6283619,1,16945902,101111,0,
P031,P031_delay_build,rate_hike,50,380000,213000,65787,83787,6681904,6687614,6273920,1,17095598,101213,0,
P031,P031_delay_build,rate_hike,51,380000,213000,65685,83685,6783220,6726625,6264134,1,17245710,101315,0,
P031,P031_delay_build,rate_hike,52,380000,213000,65581,83581,6884638,6765864,6254261,1,17396242,101419,0,
P031,P031_delay_build,rate_hike,53,380000,213000,65477,83477,6986162,6805331,6244298,1,17547194,101523,0,
P031,P031_delay_build,rate_hike,54,380000,213000,65371,83371,7087790,6845029,6234247,1,17698572,101629,0,
P031,P031_delay_build,rate_hike,55,380000,213000,65265,83265,7189525,6884959,6224106,1,17850378,101735,0,
P031,P031_delay_build,rate_hike,56,380000,213000,65158,83158,7291367,6925121,6213873,1,18002615,101842,0,
P031,P031_delay_build,rate_hike,57,380000,213000,65049,83049,7393318,6965517,6203549,1,18155286,101951,0,
P031,P031_delay_build,rate_hike,58,380000,213000,64940,82940,7495378,7006149,6193133,1,18308394,102060,0,
P031,P031_delay_build,rate_hike,59,380000,213000,64830,82830,7597548,7047019,6182623,1,18461943,102170,0,
P031,P031_delay_build,rate_hike,60,380000,213000,65990,83990,7698558,7088126,6172019,1,18614665,101010,0,
P031,P031_delay_build,compound_shock,1,380000,213000,57441,75441,5109559,5029167,6500000,0,3638725,109559,0,
P031,P031_delay_build,compound_shock,2,380000,213000,57441,75441,5219118,5058503,6500000,0,3777621,109559,0,
P031,P031_delay_build,compound_shock,3,380000,213000,57441,75441,5328676,5088011,6500000,0,3916688,109559,0,
P031,P031_delay_build,compound_shock,4,380000,213000,57441,75441,5438235,5117691,6500000,0,4055927,109559,0,
P031,P031_delay_build,compound_shock,5,380000,213000,57441,75441,5547794,5147545,6500000,0,4195339,109559,0,
