profile_id,strategy_id,scenario_id,first_breach_month,breach_reason,liquid_savings_at_breach,investment_value_at_breach,outstanding_home_loan_at_breach,net_worth_at_breach
P024,P024_balanced_hybrid,job_loss_6m,13,emi_affordability_limit,5821426,7423265,7410470,15834221
P024,P024_balanced_hybrid,market_crash,,no_breach,,,,
P024,P024_balanced_hybrid,medical_emergency,,no_breach,,,,
P024,P024_balanced_hybrid,rate_hike,,no_breach,,,,
P024,P024_balanced_hybrid,compound_shock,13,emi_affordability_limit,5845926,4825122,7410470,13260579
P024,P024_delay_build,baseline,,no_breach,,,,
P024,P024_delay_build,job_loss_6m,13,emi_affordability_limit,8395764,7423265,6500000,9319029
P024,P024_delay_build,market_crash,,no_breach,,,,
P024,P024_delay_build,medical_emergency,,no_breach,,,,
P024,P024_delay_build,rate_hike,,no_breach,,,,
P024,P024_delay_build,compound_shock,13,emi_affordability_limit,8420264,4825122,6500000,6745387
P025,P025_full_cash,baseline,19,below_emergency_reserve,132000,4632435,0,14764435
P025,P025_full_cash,job_loss_6m,19,below_emergency_reserve,132000,3044966,0,13176966
P025,P025_full_cash,market_crash,19,below_emergency_reserve,132000,1844523,0,11976523
P025,P025_full_cash,medical_emergency,19,below_emergency_reserve,132000,3775706,0,13907706
P025,P025_full_cash,rate_hike,19,below_emergency_reserve,132000,4632435,0,14764435
P025,P025_full_cash,compound_shock,19,insufficient_funds,-113000,0,0,9887000
P025,P025_high_down_payment,baseline,19,below_emergency_reserve,87883,8870382,4992273,13965992
P025,P025_high_down_payment,job_loss_6m,13,emi_affordability_limit,3879088,8863600,5000000,7742688
P025,P025_high_down_payment,market_crash,19,below_emergency_reserve,87883,6082470,4992273,11178080
P025,P025_high_down_payment,medical_emergency,19,below_emergency_reserve,87883,8013653,4992273,13109263
P025,P025_high_down_payment,rate_hike,19,below_emergency_reserve,81299,8843871,4994030,13931140
P025,P025_high_down_payment,compound_shock,13,emi_affordability_limit,3896588,5761340,5000000,4657928
P025,P025_balanced_hybrid,baseline,19,below_emergency_reserve,1802428,9293042,7493421,13602049
P025,P025_balanced_hybrid,job_loss_6m,13,emi_affordability_limit,3628597,8863600,7500000,4992196
P025,P025_balanced_hybrid,market_crash,19,below_emergency_reserve,1802428,6505129,7493421,10814136
P025,P025_balanced_hybrid,medical_emergency,19,below_emergency_reserve,952428,9293042,7493421,12752049
P025,P025_balanced_hybrid,rate_hike,19,below_emergency_reserve,1749432,9293042,7495324,13547150
P025,P025_balanced_hybrid,compound_shock,13,emi_affordability_limit,3646097,5761340,7500000,1907436
P025,P025_delay_build,baseline,25,below_emergency_reserve,1364059,9743291,6489955,14617395
P025,P025_delay_build,job_loss_6m,13,emi_affordability_limit,3706764,8863600,6500000,6070364
P025,P025_delay_build,market_crash,25,below_emergency_reserve,1364059,6820303,6489955,11694408
P025,P025_delay_build,medical_emergency,25,below_emergency_reserve,514059,9743291,6489955,13767395
P025,P025_delay_build,rate_hike,25,below_emergency_reserve,1270013,9743291,6492239,14521065
P025,P025_delay_build,compound_shock,13,emi_affordability_limit,3724264,5761340,6500000,2985604
P026,P026_full_cash,baseline,,no_breach,,,,
P026,P026_full_cash,job_loss_6m,19,below_emergency_reserve,1055000,7929628,0,18984628
P026,P026_full_cash,market_crash,,no_breach,,,,
P026,P026_full_cash,medical_emergency,19,below_emergency_reserve,2545000,7929628,0,20474628
P026,P026_full_cash,rate_hike,,no_breach,,,,
P026,P026_full_cash,compound_shock,19,below_emergency_reserve,197000,5154258,0,15351258
P026,P026_high_down_payment,baseline,,no_breach,,,,
P026,P026_high_down_payment,job_loss_6m,13,emi_affordability_limit,10600588,7657670,5000000,13258258
P026,P026_high_down_payment,market_crash,,no_breach,,,,
P026,P026_high_down_payment,medical_emergency,,no_breach,,,,
P026,P026_high_down_payment,rate_hike,,no_breach,,,,
P026,P026_high_down_payment,compound_shock,,no_breach,,,,
P026,P026_balanced_hybrid,baseline,,no_breach,,,,
P026,P026_balanced_hybrid,job_loss_6m,13,emi_affordability_limit,10350097,7657670,7500000,10507767
P026,P026_balanced_hybrid,market_crash,,no_breach,,,,
P026,P026_balanced_hybrid,medical_emergency,,no_breach,,,,
P026,P026_balanced_hybrid,rate_hike,,no_breach,,,,
P026,P026_balanced_hybrid,compound_shock,13,emi_affordability_limit,10376097,4977486,7500000,7853582
P026,P026_delay_build,baseline,,no_breach,,,,
P026,P026_delay_build,job_loss_6m,13,emi_affordability_limit,10428264,7657670,6500000,11585935
P026,P026_delay_build,market_crash,,no_breach,,,,
P026,P026_delay_build,medical_emergency,,no_breach,,,,
P026,P026_delay_build,rate_hike,,no_breach,,,,
P026,P026_delay_build,compound_shock,13,emi_affordability_limit,10454264,4977486,6500000,8931750
P027,P027_full_cash,baseline,1,below_emergency_reserve,900000,11064167,0,11964167
P027,P027_full_cash,job_loss_6m,1,below_emergency_reserve,900000,11064167,0,11964167
P027,P027_full_cash,market_crash,1,below_emergency_reserve,900000,11064167,0,11964167
P027,P027_full_cash,medical_emergency,1,below_emergency_reserve,900000,11064167,0,11964167
P027,P027_full_cash,rate_hike,1,below_emergency_reserve,900000,11064167,0,11964167
P027,P027_full_cash,compound_shock,1,below_emergency_reserve,900000,11064167,0,11964167
P027,P027_high_down_payment,baseline,1,below_emergency_reserve,855814,11064167,5000000,6919981
P027,P027_high_down_payment,job_loss_6m,1,below_emergency_reserve,855814,11064167,5000000,6919981
P027,P027_high_down_payment,market_crash,1,below_emergency_reserve,855814,11064167,5000000,6919981
P027,P027_high_down_payment,medical_emergency,1,below_emergency_reserve,855814,11064167,5000000,6919981
P027,P027_high_down_payment,rate_hike,1,below_emergency_reserve,855814,11064167,5000000,6919981
P027,P027_high_down_payment,compound_shock,1,below_emergency_reserve,855814,11064167,5000000,6919981
P027,P027_balanced_hybrid,baseline,1,below_emergency_reserve,836546,11064167,7500000,4400713
P027,P027_balanced_hybrid,job_loss_6m,1,below_emergency_reserve,836546,11064167,7500000,4400713
P027,P027_balanced_hybrid,market_crash,1,below_emergency_reserve,836546,11064167,7500000,4400713
P027,P027_balanced_hybrid,medical_emergency,1,below_emergency_reserve,836546,11064167,7500000,4400713
P027,P027_balanced_hybrid,rate_hike,1,below_emergency_reserve,836546,11064167,7500000,4400713
P027,P027_balanced_hybrid,compound_shock,1,below_emergency_reserve,836546,11064167,7500000,4400713
P027,P027_delay_build,baseline,1,below_emergency_reserve,842559,11064167,6500000,5406725
P027,P027_delay_build,job_loss_6m,1,below_emergency_reserve,842559,11064167,6500000,5406725
P027,P027_delay_build,market_crash,1,below_emergency_reserve,842559,11064167,6500000,5406725
P027,P027_delay_build,medical_emergency,1,below_emergency_reserve,842559,11064167,6500000,5406725
P027,P027_delay_build,rate_hike,1,below_emergency_reserve,842559,11064167,6500000,5406725
P027,P027_delay_build,compound_shock,1,below_emergency_reserve,842559,11064167,6500000,5406725
P028,P028_full_cash,baseline,13,below_emergency_reserve,110000,0,0,10110000
P028,P028_full_cash,job_loss_6m,13,insufficient_funds,-122500,0,0,9877500
P028,P028_full_cash,market_crash,13,below_emergency_reserve,110000,0,0,10110000
P028,P028_full_cash,medical_emergency,13,below_emergency_reserve,110000,0,0,10110000
P028,P028_full_cash,rate_hike,13,below_emergency_reserve,110000,0,0,10110000
P028,P028_full_cash,compound_shock,13,insufficient_funds,-107000,0,0,9893000
P028,P028_high_down_payment,baseline,13,below_emergency_reserve,65883,2868846,4992273,7942456
P028,P028_high_down_payment,job_loss_6m,13,below_emergency_reserve,0,2702229,4992273,7709956
P028,P028_high_down_payment,market_crash,13,below_emergency_reserve,65883,1339875,4992273,6413485
P028,P028_high_down_payment,medical_emergency,13,below_emergency_reserve,65883,2868846,4992273,7942456
P028,P028_high_down_payment,rate_hike,13,below_emergency_reserve,65883,2868846,4992273,7942456
P028,P028_high_down_payment,compound_shock,13,below_emergency_reserve,0,933929,4992273,5941656
P028,P028_balanced_hybrid,baseline,13,below_emergency_reserve,105152,5096570,7493421,7708301
P028,P028_balanced_hybrid,job_loss_6m,13,below_emergency_reserve,0,4969222,7493421,7475801
P028,P028_balanced_hybrid,market_crash,13,below_emergency_reserve,105152,3567599,7493421,6179330
P028,P028_balanced_hybrid,medical_emergency,13,below_emergency_reserve,105152,5096570,7493421,7708301
P028,P028_balanced_hybrid,rate_hike,13,below_emergency_reserve,105152,5096570,7493421,7708301
P028,P028_balanced_hybrid,compound_shock,13,below_emergency_reserve,0,3200923,7493421,5707502
P028,P028_delay_build,baseline,25,below_emergency_reserve,52648,5361915,6489955,8924607
P028,P028_delay_build,job_loss_6m,13,emi_affordability_limit,2450764,5096570,6500000,1047334
P028,P028_delay_build,market_crash,25,below_emergency_reserve,52648,3681197,6489955,7243890
P028,P028_delay_build,medical_emergency,25,below_emergency_reserve,52648,4505185,6489955,8067878
P028,P028_delay_build,rate_hike,25,below_emergency_reserve,44089,5275751,6492239,8827601
P028,P028_delay_build,compound_shock,13,emi_affordability_limit,2466264,3312770,6500000,-720965
P029,P029_full_cash,baseline,1,below_emergency_reserve,1950000,1511875,0,3461875
P029,P029_full_cash,job_loss_6m,1,below_emergency_reserve,1950000,1511875,0,3461875
P029,P029_full_cash,market_crash,1,below_emergency_reserve,1950000,1511875,0,3461875
P029,P029_full_cash,medical_emergency,1,below_emergency_reserve,1950000,1511875,0,3461875
P029,P029_full_cash,rate_hike,1,below_emergency_reserve,1950000,1511875,0,3461875
P029,P029_full_cash,compound_shock,1,below_emergency_reserve,1950000,1511875,0,3461875
P029,P029_high_down_payment,baseline,1,below_emergency_reserve,1905814,1511875,5000000,-1582311
P029,P029_high_down_payment,job_loss_6m,1,below_emergency_reserve,1905814,1511875,5000000,-1582311
P029,P029_high_down_payment,market_crash,1,below_emergency_reserve,1905814,1511875,5000000,-1582311
P029,P029_high_down_payment,medical_emergency,1,below_emergency_reserve,1905814,1511875,5000000,-1582311
P029,P029_high_down_payment,rate_hike,1,below_emergency_reserve,1905814,1511875,5000000,-1582311
P029,P029_high_down_payment,compound_shock,1,below_emergency_reserve,1905814,1511875,5000000,-1582311
P029,P029_balanced_hybrid,baseline,1,below_emergency_reserve,1886546,1511875,7500000,-4101579
P029,P029_balanced_hybrid,job_loss_6m,1,below_emergency_reserve,1886546,1511875,7500000,-4101579
P029,P029_balanced_hybrid,market_crash,1,below_emergency_reserve,1886546,1511875,7500000,-4101579
P029,P029_balanced_hybrid,medical_emergency,1,below_emergency_reserve,1886546,1511875,7500000,-4101579
P029,P029_balanced_hybrid,rate_hike,1,below_emergency_reserve,1886546,1511875,7500000,-4101579
P029,P029_balanced_hybrid,compound_shock,1,below_emergency_reserve,1886546,1511875,7500000,-4101579
P029,P029_delay_build,baseline,1,below_emergency_reserve,1892559,1511875,6500000,-3095566
P029,P029_delay_build,job_loss_6m,1,below_emergency_reserve,1892559,1511875,6500000,-3095566
P029,P029_delay_build,market_crash,1,below_emergency_reserve,1892559,1511875,6500000,-3095566
P029,P029_delay_build,medical_emergency,1,below_emergency_reserve,1892559,1511875,6500000,-3095566
P029,P029_delay_build,rate_hike,1,below_emergency_reserve,1892559,1511875,6500000,-3095566
P029,P029_delay_build,compound_shock,1,below_emergency_reserve,1892559,1511875,6500000,-3095566
P030,P030_full_cash,baseline,1,below_emergency_reserve,125000,6135583,0,16260583
P030,P030_full_cash,job_loss_6m,1,below_emergency_reserve,125000,6135583,0,16260583
P030,P030_full_cash,market_crash,1,below_emergency_reserve,125000,6135583,0,16260583
P030,P030_full_cash,medical_emergency,1,below_emergency_reserve,125000,6135583,0,16260583
P030,P030_full_cash,rate_hike,1,below_emergency_reserve,125000,6135583,0,16260583
P030,P030_full_cash,compound_shock,1,below_emergency_reserve,125000,6135583,0,16260583
P030,P030_high_down_payment,baseline,1,below_emergency_reserve,1480883,9756583,4992273,16245193
P030,P030_high_down_payment,job_loss_6m,1,below_emergency_reserve,1480883,9756583,4992273,16245193
P030,P030_high_down_payment,market_crash,1,below_emergency_reserve,1480883,9756583,4992273,16245193
P030,P030_high_down_payment,medical_emergency,1,below_emergency_reserve,1480883,9756583,4992273,16245193
P030,P030_high_down_payment,rate_hike,1,below_emergency_reserve,1480883,9756583,4992273,16245193
P030,P030_high_down_payment,compound_shock,1,below_emergency_reserve,1480883,9756583,4992273,16245193
P030,P030_balanced_hybrid,baseline,,no_breach,,,,
P030,P030_balanced_hybrid,job_loss_6m,13,emi_affordability_limit,4493926,10461888,7410470,17545344
P030,P030_balanced_hybrid,market_crash,,no_breach,,,,
P030,P030_balanced_hybrid,medical_emergency,,no_breach,,,,
P030,P030_balanced_hybrid,rate_hike,,no_breach,,,,
P030,P030_balanced_hybrid,compound_shock,13,emi_affordability_limit,4507926,6800227,7410470,13897684
P030,P030_delay_build,baseline,,no_breach,,,,
P030,P030_delay_build,job_loss_6m,13,emi_affordability_limit,7068264,10461888,6500000,11030152
P030,P030_delay_build,market_crash,,no_breach,,,,
P030,P030_delay_build,medical_emergency,,no_breach,,,,
P030,P030_delay_build,rate_hike,,no_breach,,,,
P030,P030_delay_build,compound_shock,13,emi_affordability_limit,7082264,6800227,6500000,7382491
P031,P031_full_cash,baseline,19,below_emergency_reserve,167000,3578613,0,13745613
P031,P031_full_cash,job_loss_6m,19,below_emergency_reserve,167000,1858638,0,12025638
P031,P031_full_cash,market_crash,19,below_emergency_reserve,167000,1903340,0,12070340
P031,P031_full_cash,medical_emergency,19,below_emergency_reserve,167000,2723655,0,12890655
P031,P031_full_cash,rate_hike,19,below_emergency_reserve,167000,3578613,0,13745613
P031,P031_full_cash,compound_shock,19,insufficient_funds,-99000,0,0,9901000
P031,P031_high_down_payment,baseline,19,below_emergency_reserve,2333543,5584245,4992273,12925515
P031,P031_high_down_payment,job_loss_6m,13,emi_affordability_limit,6311588,5392726,5000000,6704314
P031,P031_high_down_payment,market_crash,19,below_emergency_reserve,2333543,3908971,4992273,11250242
P031,P031_high_down_payment,medical_emergency,19,below_emergency_reserve,1483543,5584245,4992273,12075515
P031,P031_high_down_payment,rate_hike,19,below_emergency_reserve,2300656,5584245,4994030,12890871
P031,P031_high_down_payment,compound_shock,13,emi_affordability_limit,6330588,3505272,5000000,4835860
P031,P031_balanced_hybrid,baseline,,no_breach,,,,
P031,P031_balanced_hybrid,job_loss_6m,13,emi_affordability_limit,6061097,5392726,7500000,3953822
P031,P031_balanced_hybrid,market_crash,,no_breach,,,,
P031,P031_balanced_hybrid,medical_emergency,,no_breach,,,,
P031,P031_balanced_hybrid,rate_hike,,no_breach,,,,
P031,P031_balanced_hybrid,compound_shock,13,emi_affordability_limit,6080097,3505272,7500000,2085368
P031,P031_delay_build,baseline,,no_breach,,,,
P031,P031_delay_build,job_loss_6m,13,emi_affordability_limit,6139264,5392726,6500000,5031990
P031,P031_delay_build,market_crash,,no_breach,,,,
P031,P031_delay_build,medical_emergency,,no_breach,,,,
P031,P031_delay_build,rate_hike,,no_breach,,,,
P031,P031_delay_build,compound_shock,13,emi_affordability_limit,6158264,3505272,6500000,3163536
P032,P032_full_cash,baseline,13,below_emergency_reserve,167000,1329780,0,11496780
P032,P032_full_cash,job_loss_6m,13,below_emergency_reserve,0,1211780,0,11211780
P032,P032_full_cash,market_crash,13,below_emergency_reserve,167000,0,0,10167000
P032,P032_full_cash,medical_emergency,13,below_emergency_reserve,167000,1329780,0,11496780
P032,P032_full_cash,rate_hike,13,below_emergency_reserve,167000,1329780,0,11496780
P032,P032_full_cash,compound_shock,13,insufficient_funds,-99000,0,0,9901000
P032,P032_high_down_payment,baseline,13,below_emergency_reserve,122883,5834939,4992273,10965549
P032,P032_high_down_payment,job_loss_6m,13,below_emergency_reserve,0,5672822,4992273,10680549
P032,P032_high_down_payment,market_crash,13,below_emergency_reserve,122883,3774152,4992273,8904762
P032,P032_high_down_payment,medical_emergency,13,below_emergency_reserve,122883,5834939,4992273,10965549
P032,P032_high_down_payment,rate_hike,13,below_emergency_reserve,122883,5834939,4992273,10965549
P032,P032_high_down_payment,compound_shock,13,below_emergency_reserve,0,3287570,4992273,8295298
P032,P032_balanced_hybrid,baseline,13,below_emergency_reserve,1346152,6869290,7493421,10722021
P032,P032_balanced_hybrid,job_loss_6m,13,below_emergency_reserve,1061152,6869290,7493421,10437021
P032,P032_balanced_hybrid,market_crash,13,below_emergency_reserve,1346152,4808503,7493421,8661234
P032,P032_balanced_hybrid,medical_emergency,13,below_emergency_reserve,1346152,6869290,7493421,10722021
P032,P032_balanced_hybrid,rate_hike,13,below_emergency_reserve,1346152,6869290,7493421,10722021
P032,P032_balanced_hybrid,compound_shock,13,below_emergency_reserve,1080152,4465038,7493421,8051770
P032,P032_delay_build,baseline,25,below_emergency_reserve,1739059,7551050,6489955,12800154
P032,P032_delay_build,job_loss_6m,13,emi_affordability_limit,3639264,6869290,6500000,4008554
P032,P032_delay_build,market_crash,25,below_emergency_reserve,1739059,5285735,6489955,10534839
P032,P032_delay_build,medical_emergency,25,below_emergency_reserve,889059,7551050,6489955,11950154
P032,P032_delay_build,rate_hike,25,below_emergency_reserve,1645013,7551050,6492239,12703824
P032,P032_delay_build,compound_shock,13,emi_affordability_limit,3658264,4465038,6500000,1623303
P033,P033_full_cash,baseline,1,below_emergency_reserve,235000,8549583,0,18784583
P033,P033_full_cash,job_loss_6m,1,below_emergency_reserve,235000,8549583,0,18784583
P033,P033_full_cash,market_crash,1,below_emergency_reserve,235000,8549583,0,18784583
P033,P033_full_cash,medical_emergency,1,below_emergency_reserve,235000,8549583,0,18784583
P033,P033_full_cash,rate_hike,1,below_emergency_reserve,235000,8549583,0,18784583
P033,P033_full_cash,compound_shock,1,below_emergency_reserve,235000,8549583,0,18784583
P033,P033_high_down_payment,baseline,,no_breach,,,,
P033,P033_high_down_payment,job_loss_6m,13,emi_affordability_limit,4855282,11648287,4895032,21608538
P033,P033_high_down_payment,market_crash,,no_breach,,,,
P033,P033_high_down_payment,medical_emergency,,no_breach,,,,
P033,P033_high_down_payment,rate_hike,,no_breach,,,,
P033,P033_high_down_payment,compound_shock,13,emi_affordability_limit,4877282,7571387,4895032,17553637
P033,P033_balanced_hybrid,baseline,,no_breach,,,,
P033,P033_balanced_hybrid,job_loss_6m,13,emi_affordability_limit,7103926,11648287,7410470,21341744
P033,P033_balanced_hybrid,market_crash,,no_breach,,,,
P033,P033_balanced_hybrid,medical_emergency,,no_breach,,,,
P033,P033_balanced_hybrid,rate_hike,,no_breach,,,,
P033,P033_balanced_hybrid,compound_shock,13,emi_affordability_limit,7125926,7571387,7410470,17286843
P033,P033_delay_build,baseline,,no_breach,,,,
P033,P033_delay_build,job_loss_6m,13,emi_affordability_limit,9678264,11648287,6500000,14826552
P033,P033_delay_build,market_crash,,no_breach,,,,
P033,P033_delay_build,medical_emergency,,no_breach,,,,
P033,P033_delay_build,rate_hike,,no_breach,,,,
P033,P033_delay_build,compound_shock,13,emi_affordability_limit,9700264,7571387,6500000,10771651
P034,P034_full_cash,baseline,1,below_emergency_reserve,120000,3434000,0,13554000
P034,P034_full_cash,job_loss_6m,1,below_emergency_reserve,120000,3434000,0,13554000
P034,P034_full_cash,market_crash,1,below_emergency_reserve,120000,3434000,0,13554000
P034,P034_full_cash,medical_emergency,1,below_emergency_reserve,120000,3434000,0,13554000
P034,P034_full_cash,rate_hike,1,below_emergency_reserve,120000,3434000,0,13554000
P034,P034_full_cash,compound_shock,1,below_emergency_reserve,120000,3434000,0,13554000
P034,P034_high_down_payment,baseline,1,below_emergency_reserve,75883,8484000,4992273,13567610
P034,P034_high_down_payment,job_loss_6m,1,below_emergency_reserve,75883,8484000,4992273,13567610
P034,P034_high_down_payment,market_crash,1,below_emergency_reserve,75883,8484000,4992273,13567610
P034,P034_high_down_payment,medical_emergency,1,below_emergency_reserve,75883,8484000,4992273,13567610
P034,P034_high_down_payment,rate_hike,1,below_emergency_reserve,75883,8484000,4992273,13567610
P034,P034_high_down_payment,compound_shock,1,below_emergency_reserve,75883,8484000,4992273,13567610
P034,P034_balanced_hybrid,baseline,,no_breach,,,,
P034,P034_balanced_hybrid,job_loss_6m,13,emi_affordability_limit,2328926,10356649,7410470,15275106
P034,P034_balanced_hybrid,market_crash,,no_breach,,,,
P034,P034_balanced_hybrid,medical_emergency,,no_breach,,,,
P034,P034_balanced_hybrid,rate_hike,,no_breach,,,,
P034,P034_balanced_hybrid,compound_shock,13,emi_affordability_limit,2342926,6731822,7410470,11664278
P034,P034_delay_build,baseline,,no_breach,,,,
P034,P034_delay_build,job_loss_6m,13,emi_affordability_limit,4903264,10356649,6500000,8759913
P034,P034_delay_build,market_crash,,no_breach,,,,
P034,P034_delay_build,medical_emergency,,no_breach,,,,
P034,P034_delay_build,rate_hike,,no_breach,,,,
P034,P034_delay_build,compound_shock,13,emi_affordability_limit,4917264,6731822,6500000,5149086
P035,P035_full_cash,baseline,19,below_emergency_reserve,85000,9880160,0,19965160
P035,P035_full_cash,job_loss_6m,19,below_emergency_reserve,85000,8927678,0,19012678
P035,P035_full_cash,market_crash,19,below_emergency_reserve,85000,6743758,0,16828758
P035,P035_full_cash,medical_emergency,19,below_emergency_reserve,85000,9023430,0,19108430
P035,P035_full_cash,rate_hike,19,below_emergency_reserve,85000,9880160,0,19965160
P035,P035_full_cash,compound_shock,19,below_emergency_reserve,0,4614896,0,14614896
P035,P035_high_down_payment,baseline,,no_breach,,,,
P035,P035_high_down_payment,job_loss_6m,13,emi_affordability_limit,8273088,9971550,5000000,13244638
P035,P035_high_down_payment,market_crash,,no_breach,,,,
P035,P035_high_down_payment,medical_emergency,,no_breach,,,,
P035,P035_high_down_payment,rate_hike,,no_breach,,,,
P035,P035_high_down_payment,compound_shock,13,emi_affordability_limit,8283588,6481507,5000000,9765095
P035,P035_balanced_hybrid,baseline,,no_breach,,,,
P035,P035_balanced_hybrid,job_loss_6m,13,emi_affordability_limit,8022597,9971550,7500000,10494146
P035,P035_balanced_hybrid,market_crash,,no_breach,,,,
P035,P035_balanced_hybrid,medical_emergency,,no_breach,,,,
P035,P035_balanced_hybrid,rate_hike,,no_breach,,,,
P035,P035_balanced_hybrid,compound_shock,13,emi_affordability_limit,8033097,6481507,7500000,7014604
P035,P035_delay_build,baseline,,no_breach,,,,
P035,P035_delay_build,job_loss_6m,13,emi_affordability_limit,8100764,9971550,6500000,11572314
P035,P035_delay_build,market_crash,,no_breach,,,,
P035,P035_delay_build,medical_emergency,,no_breach,,,,
P035,P035_delay_build,rate_hike,,no_breach,,,,
P035,P035_delay_build,compound_shock,13,emi_affordability_limit,8111264,6481507,6500000,8092772
P036,P036_full_cash,baseline,7,below_emergency_reserve,155000,1852889,0,12007889
P036,P036_full_cash,job_loss_6m,7,below_emergency_reserve,155000,1852889,0,12007889
P036,P036_full_cash,market_crash,7,below_emergency_reserve,155000,1852889,0,12007889
P036,P036_full_cash,medical_emergency,7,below_emergency_reserve,155000,1852889,0,12007889
P036,P036_full_cash,rate_hike,7,below_emergency_reserve,155000,1852889,0,12007889
P036,P036_full_cash,compound_shock,7,below_emergency_reserve,155000,1852889,0,12007889
P036,P036_high_down_payment,baseline,,no_breach,,,,
P036,P036_high_down_payment,job_loss_6m,13,emi_affordability_limit,2647528,4764185,4944712,12467001
P036,P036_high_down_payment,market_crash,,no_breach,,,,
P036,P036_high_down_payment,medical_emergency,,no_breach,,,,
P036,P036_high_down_payment,rate_hike,,no_breach,,,,
P036,P036_high_down_payment,compound_shock,13,emi_affordability_limit,2660528,3096720,4944712,10812536
P036,P036_balanced_hybrid,baseline,,no_breach,,,,
P036,P036_balanced_hybrid,job_loss_6m,13,emi_affordability_limit,4896679,4764185,7452885,12207979
P036,P036_balanced_hybrid,market_crash,,no_breach,,,,
P036,P036_balanced_hybrid,medical_emergency,,no_breach,,,,
P036,P036_balanced_hybrid,rate_hike,,no_breach,,,,
P036,P036_balanced_hybrid,compound_shock,13,emi_affordability_limit,4909679,3096720,7452885,10553514
P036,P036_delay_build,baseline,,no_breach,,,,
P036,P036_delay_build,job_loss_6m,13,emi_affordability_limit,7473264,4764185,6500000,5737449
P036,P036_delay_build,market_crash,,no_breach,,,,
P036,P036_delay_build,medical_emergency,,no_breach,,,,
P036,P036_delay_build,rate_hike,,no_breach,,,,
P036,P036_delay_build,compound_shock,13,emi_affordability_limit,7486264,3096720,6500000,4082985
P037,P037_full_cash,baseline,7,below_emergency_reserve,240000,5258724,0,15498724
P037,P037_full_cash,job_loss_6m,7,below_emergency_reserve,240000,5258724,0,15498724
P037,P037_full_cash,market_crash,7,below_emergency_reserve,240000,5258724,0,15498724
P037,P037_full_cash,medical_emergency,7,below_emergency_reserve,240000,5258724,0,15498724
P037,P037_full_cash,rate_hike,7,below_emergency_reserve,240000,5258724,0,15498724
P037,P037_full_cash,compound_shock,7,below_emergency_reserve,240000,5258724,0,15498724
P037,P037_high_down_payment,baseline,,no_breach,,,,
P037,P037_high_down_payment,job_loss_6m,13,emi_affordability_limit,5547528,5716289,4944712,16319105
P037,P037_high_down_payment,market_crash,,no_breach,,,,
P037,P037_high_down_payment,medical_emergency,,no_breach,,,,
P037,P037_high_down_payment,rate_hike,,no_breach,,,,
P037,P037_high_down_payment,compound_shock,13,emi_affordability_limit,5567528,3715588,4944712,14338404
P037,P037_balanced_hybrid,baseline,,no_breach,,,,
P037,P037_balanced_hybrid,job_loss_6m,13,emi_affordability_limit,7796679,5716289,7452885,16060083
P037,P037_balanced_hybrid,market_crash,,no_breach,,,,
P037,P037_balanced_hybrid,medical_emergency,,no_breach,,,,
P037,P037_balanced_hybrid,rate_hike,,no_breach,,,,
P037,P037_balanced_hybrid,compound_shock,13,emi_affordability_limit,7816679,3715588,7452885,14079382
P037,P037_delay_build,baseline,,no_breach,,,,
P037,P037_delay_build,job_loss_6m,13,emi_affordability_limit,10373264,5716289,6500000,9589554
P037,P037_delay_build,market_crash,,no_breach,,,,
P037,P037_delay_build,medical_emergency,,no_breach,,,,
P037,P037_delay_build,rate_hike,,no_breach,,,,
P037,P037_delay_build,compound_shock,13,emi_affordability_limit,10393264,3715588,6500000,7608852
P038,P038_full_cash,baseline,19,below_emergency_reserve,95000,1081022,0,11176022
P038,P038_full_cash,job_loss_6m,13,emi_affordability_limit,4677500,5539750,0,10217250
P038,P038_full_cash,market_crash,19,below_emergency_reserve,95000,0,0,10095000
P038,P038_full_cash,medical_emergency,19,below_emergency_reserve,95000,224293,0,10319293
P038,P038_full_cash,rate_hike,19,below_emergency_reserve,95000,1081022,0,11176022
P038,P038_full_cash,compound_shock,13,emi_affordability_limit,4688000,3600837,0,8288837
P038,P038_high_down_payment,baseline,19,below_emergency_reserve,50883,5318969,4992273,10377579
P038,P038_high_down_payment,job_loss_6m,13,emi_affordability_limit,4103088,5539750,5000000,4642838
P038,P038_high_down_payment,market_crash,19,below_emergency_reserve,50883,3576524,4992273,8635134
P038,P038_high_down_payment,medical_emergency,19,below_emergency_reserve,50883,4462240,4992273,9520850
P038,P038_high_down_payment,rate_hike,19,below_emergency_reserve,44299,5292457,4994030,10342726
P038,P038_high_down_payment,compound_shock,13,emi_affordability_limit,4113588,3600837,5000000,2714425
P038,P038_balanced_hybrid,baseline,1,emi_affordability_limit,3631546,5039583,7500000,1171129
P038,P038_balanced_hybrid,job_loss_6m,1,emi_affordability_limit,3631546,5039583,7500000,1171129
P038,P038_balanced_hybrid,market_crash,1,emi_affordability_limit,3631546,5039583,7500000,1171129
P038,P038_balanced_hybrid,medical_emergency,1,emi_affordability_limit,3631546,5039583,7500000,1171129
P038,P038_balanced_hybrid,rate_hike,1,emi_affordability_limit,3631546,5039583,7500000,1171129
P038,P038_balanced_hybrid,compound_shock,1,emi_affordability_limit,3631546,5039583,7500000,1171129
P038,P038_delay_build,baseline,1,emi_affordability_limit,3637559,5039583,6500000,2177142
